[0mPOST /api/items [33m400[0m 8.778 ms - 54[0m
::1 - - [24/Jun/2025:09:26:58 +0000] "POST /api/items HTTP/1.1" 400 54 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:33:16 +0000] "GET /api/items?limit=30&page=10&q=2 HTTP/1.1" 200 2595 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:33:22 +0000] "GET /api/items?limit=30&page=10&qw=2 HTTP/1.1" 200 2538 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:34:05 +0000] "GET /api/items HTTP/1.1" 200 924 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:34:07 +0000] "GET /api/items?limit=30&page=10&qw=2 HTTP/1.1" 500 182 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:34:23 +0000] "GET /api/items?limit=30&page=10&qw=2 HTTP/1.1" 500 182 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:34:38 +0000] "GET /api/items?limit=30&page=10&qw=2 HTTP/1.1" 500 182 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:35:19 +0000] "GET /api/items?limit=30&page=10&qw=2 HTTP/1.1" 500 199 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:36:22 +0000] "GET /api/items?limit=30&page=10&qw=2 HTTP/1.1" 400 182 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:36:57 +0000] "GET /api/items?limit=30&page=10&q=2 HTTP/1.1" 400 182 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:37:21 +0000] "GET /api/items?limit=30&page=10&q=2 HTTP/1.1" 200 2595 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:37:29 +0000] "GET /api/items?limit=30&page=10&q=2 HTTP/1.1" 200 2595 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:37:35 +0000] "GET /api/items?limits=30&page=10&q=2 HTTP/1.1" 200 926 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:37:43 +0000] "GET /api/items?limit=30&page=12&q=2 HTTP/1.1" 200 2628 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:37:58 +0000] "GET /api/items HTTP/1.1" 200 924 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:38:04 +0000] "GET /api/items?limit=30dd&page=12&q=2 HTTP/1.1" 400 109 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:38:19 +0000] "GET /api/items?limit=30&page=12&q=2 HTTP/1.1" 200 2628 "-" "PostmanRuntime/7.44.1"
::1 - - [24/Jun/2025:10:38:28 +0000] "GET /api/items?limit=35&page=12&q=2 HTTP/1.1" 200 2982 "-" "PostmanRuntime/7.44.1"
::1 - - [27/Jun/2025:10:54:22 +0000] "GET /api/stats HTTP/1.1" 200 40 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:22 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 200 924 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:22 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:22 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:22 +0000] "GET /api/items?limit=10&page=2&q= HTTP/1.1" 200 948 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:24 +0000] "GET /api/items?limit=10&page=3&q= HTTP/1.1" 200 955 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:24 +0000] "GET /api/items?limit=10&page=4&q= HTTP/1.1" 200 931 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:24 +0000] "GET /api/items?limit=10&page=5&q= HTTP/1.1" 200 895 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:24 +0000] "GET /api/items?limit=10&page=6&q= HTTP/1.1" 200 910 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:24 +0000] "GET /api/items?limit=10&page=7&q= HTTP/1.1" 200 926 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:25 +0000] "GET /api/items?limit=10&page=8&q= HTTP/1.1" 200 952 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:25 +0000] "GET /api/items?limit=10&page=9&q= HTTP/1.1" 200 927 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:25 +0000] "GET /api/items?limit=10&page=10&q= HTTP/1.1" 200 923 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:25 +0000] "GET /api/items?limit=10&page=11&q= HTTP/1.1" 200 925 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:25 +0000] "GET /api/items?limit=10&page=12&q= HTTP/1.1" 200 927 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:25 +0000] "GET /api/items/2764097 HTTP/1.1" 400 109 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:25 +0000] "GET /api/items/2764097 HTTP/1.1" 400 109 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:51 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:51 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:51 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:51 +0000] "GET /api/items?limit=10&page=2&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:51 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:52 +0000] "GET /api/items/6813847 HTTP/1.1" 400 109 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:52 +0000] "GET /api/items/6813847 HTTP/1.1" 400 109 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:55 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:55 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:55 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:55 +0000] "GET /api/items?limit=10&page=2&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:55 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:57 +0000] "GET /api/items?limit=10&page=3&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:57 +0000] "GET /api/items?limit=10&page=4&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:57 +0000] "GET /api/items?limit=10&page=5&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:57 +0000] "GET /api/items/3654911 HTTP/1.1" 400 109 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:57 +0000] "GET /api/items/3654911 HTTP/1.1" 400 109 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:58 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:58 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:58 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:58 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:54:58 +0000] "GET /api/items?limit=10&page=2&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:00 +0000] "GET /api/items/5794972 HTTP/1.1" 400 109 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:01 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:01 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:01 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:01 +0000] "GET /api/items?limit=10&page=2&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:01 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:03 +0000] "GET /api/items?limit=10&page=3&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:03 +0000] "GET /api/items?limit=10&page=4&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:03 +0000] "GET /api/items?limit=10&page=5&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:03 +0000] "GET /api/items?limit=10&page=6&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:44 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:44 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:44 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:44 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:44 +0000] "GET /api/items?limit=10&page=2&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:46 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:46 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:46 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:46 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:46 +0000] "GET /api/items?limit=10&page=2&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:47 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:47 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:47 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:47 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:55:47 +0000] "GET /api/items?limit=10&page=2&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:56:00 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:56:00 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:56:00 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:56:00 +0000] "GET /api/stats HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:56:00 +0000] "GET /api/items?limit=10&page=2&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
::1 - - [27/Jun/2025:10:56:01 +0000] "GET /api/items?limit=10&page=1&q= HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36"
